fac1,fac2,cite
http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n56991
http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/idahabre,http://vivo.brown.edu/individual/n80883
http://vivo.brown.edu/individual/idahabre,http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/n80883
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/n21612
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n21612
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n48069
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n48069
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n84122
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n84122
http://vivo.brown.edu/individual/ml117,http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/n58748
http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/ml117,http://vivo.brown.edu/individual/n58748
http://vivo.brown.edu/individual/emoitra,http://vivo.brown.edu/individual/ma1,http://vivo.brown.edu/individual/n89047
http://vivo.brown.edu/individual/ma1,http://vivo.brown.edu/individual/emoitra,http://vivo.brown.edu/individual/n89047
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/n85623
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n85623
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n85623
http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n85623
http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n85623
http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n85623
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n85623
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/n85623
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n85623
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n85623
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/n85623
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n85623
http://vivo.brown.edu/individual/sclemens,http://vivo.brown.edu/individual/yohuang,http://vivo.brown.edu/individual/n88281
http://vivo.brown.edu/individual/sclemens,http://vivo.brown.edu/individual/wprell,http://vivo.brown.edu/individual/n88281
http://vivo.brown.edu/individual/yohuang,http://vivo.brown.edu/individual/sclemens,http://vivo.brown.edu/individual/n88281
http://vivo.brown.edu/individual/yohuang,http://vivo.brown.edu/individual/wprell,http://vivo.brown.edu/individual/n88281
http://vivo.brown.edu/individual/wprell,http://vivo.brown.edu/individual/sclemens,http://vivo.brown.edu/individual/n88281
http://vivo.brown.edu/individual/wprell,http://vivo.brown.edu/individual/yohuang,http://vivo.brown.edu/individual/n88281
http://vivo.brown.edu/individual/fduan,http://vivo.brown.edu/individual/cgatsoni,http://vivo.brown.edu/individual/n31979
http://vivo.brown.edu/individual/cgatsoni,http://vivo.brown.edu/individual/fduan,http://vivo.brown.edu/individual/n31979
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/mcelio,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/mcelio,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/mcelio,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/mcelio,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/mcelio,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/mcelio,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/mcelio,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/mcelio,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n11986
http://vivo.brown.edu/individual/bgenberg,http://vivo.brown.edu/individual/ogalarra,http://vivo.brown.edu/individual/n93449
http://vivo.brown.edu/individual/bgenberg,http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/n93449
http://vivo.brown.edu/individual/ogalarra,http://vivo.brown.edu/individual/bgenberg,http://vivo.brown.edu/individual/n93449
http://vivo.brown.edu/individual/ogalarra,http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/n93449
http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/bgenberg,http://vivo.brown.edu/individual/n93449
http://vivo.brown.edu/individual/iwilson,http://vivo.brown.edu/individual/ogalarra,http://vivo.brown.edu/individual/n93449
http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/kmsharke,http://vivo.brown.edu/individual/n40927
http://vivo.brown.edu/individual/kmsharke,http://vivo.brown.edu/individual/mcarskad,http://vivo.brown.edu/individual/n40927
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n44030
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/n44030
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/n44030
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/n44030
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/n44030
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n44030
http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/bdgreenb,http://vivo.brown.edu/individual/n83691
http://vivo.brown.edu/individual/bdgreenb,http://vivo.brown.edu/individual/srasmuss,http://vivo.brown.edu/individual/n83691
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n50477
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n50477
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n82807
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n82807
http://vivo.brown.edu/individual/jpadbury,http://vivo.brown.edu/individual/asalisbu,http://vivo.brown.edu/individual/n93174
http://vivo.brown.edu/individual/asalisbu,http://vivo.brown.edu/individual/jpadbury,http://vivo.brown.edu/individual/n93174
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n88220
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n88220
http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/n95437
http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n95437
http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/mvezerid,http://vivo.brown.edu/individual/n95437
http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/n95437
http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n95437
http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/mvezerid,http://vivo.brown.edu/individual/n95437
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/n95437
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/n95437
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/mvezerid,http://vivo.brown.edu/individual/n95437
http://vivo.brown.edu/individual/mvezerid,http://vivo.brown.edu/individual/wcwu,http://vivo.brown.edu/individual/n95437
http://vivo.brown.edu/individual/mvezerid,http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/n95437
http://vivo.brown.edu/individual/mvezerid,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n95437
http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/sl83,http://vivo.brown.edu/individual/n271
http://vivo.brown.edu/individual/sl83,http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/n271
http://vivo.brown.edu/individual/bbockphd,http://vivo.brown.edu/individual/gpapando,http://vivo.brown.edu/individual/n62963
http://vivo.brown.edu/individual/gpapando,http://vivo.brown.edu/individual/bbockphd,http://vivo.brown.edu/individual/n62963
http://vivo.brown.edu/individual/bs26,http://vivo.brown.edu/individual/mjayaram,http://vivo.brown.edu/individual/n92095
http://vivo.brown.edu/individual/mjayaram,http://vivo.brown.edu/individual/bs26,http://vivo.brown.edu/individual/n92095
http://vivo.brown.edu/individual/kboekelh,http://vivo.brown.edu/individual/edere,http://vivo.brown.edu/individual/n37246
http://vivo.brown.edu/individual/edere,http://vivo.brown.edu/individual/kboekelh,http://vivo.brown.edu/individual/n37246
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n14024
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n14024
http://vivo.brown.edu/individual/scruiksh,http://vivo.brown.edu/individual/bconnors,http://vivo.brown.edu/individual/n90075
http://vivo.brown.edu/individual/bconnors,http://vivo.brown.edu/individual/scruiksh,http://vivo.brown.edu/individual/n90075
http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/blu,http://vivo.brown.edu/individual/n59192
http://vivo.brown.edu/individual/blu,http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/n59192
http://vivo.brown.edu/individual/rabid,http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/n44809
http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/rabid,http://vivo.brown.edu/individual/n44809
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/n6099
http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n6099
http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/cschmid,http://vivo.brown.edu/individual/n21557
http://vivo.brown.edu/individual/cschmid,http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/n21557
http://vivo.brown.edu/individual/dsavitz,http://vivo.brown.edu/individual/ew54,http://vivo.brown.edu/individual/n71658
http://vivo.brown.edu/individual/ew54,http://vivo.brown.edu/individual/dsavitz,http://vivo.brown.edu/individual/n71658
http://vivo.brown.edu/individual/smonagha,http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/n57977
http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/smonagha,http://vivo.brown.edu/individual/n57977
http://vivo.brown.edu/individual/sopalmd,http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/n66214
http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/sopalmd,http://vivo.brown.edu/individual/n66214
http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/cschmid,http://vivo.brown.edu/individual/n53925
http://vivo.brown.edu/individual/cschmid,http://vivo.brown.edu/individual/ttrikali,http://vivo.brown.edu/individual/n53925
http://vivo.brown.edu/individual/adahlber,http://vivo.brown.edu/individual/gjogl,http://vivo.brown.edu/individual/n95568
http://vivo.brown.edu/individual/gjogl,http://vivo.brown.edu/individual/adahlber,http://vivo.brown.edu/individual/n95568
http://vivo.brown.edu/individual/mrahman,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n51544
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/mrahman,http://vivo.brown.edu/individual/n51544
http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/blu,http://vivo.brown.edu/individual/n79861
http://vivo.brown.edu/individual/blu,http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/n79861
http://vivo.brown.edu/individual/mrahman,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n98199
http://vivo.brown.edu/individual/mrahman,http://vivo.brown.edu/individual/dtyler,http://vivo.brown.edu/individual/n98199
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/mrahman,http://vivo.brown.edu/individual/n98199
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/dtyler,http://vivo.brown.edu/individual/n98199
http://vivo.brown.edu/individual/dtyler,http://vivo.brown.edu/individual/mrahman,http://vivo.brown.edu/individual/n98199
http://vivo.brown.edu/individual/dtyler,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n98199
http://vivo.brown.edu/individual/echen13,http://vivo.brown.edu/individual/isarkar,http://vivo.brown.edu/individual/n22549
http://vivo.brown.edu/individual/isarkar,http://vivo.brown.edu/individual/echen13,http://vivo.brown.edu/individual/n22549
http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/gchoudha,http://vivo.brown.edu/individual/n5292
http://vivo.brown.edu/individual/gchoudha,http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/n5292
http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/rc30,http://vivo.brown.edu/individual/n99925
